     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high           bkg       bkg_err        bkgTtw    bkgTtw_err       bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
107  eq4j  eq0b  1200.0          inf        0      200  400.000000  2.384071e+01  6.268148e+00  9.262654e+00  2.263718e+00  1.457806e+01  5.055608e+00  1.245972e-07  1.362620e-07      13.0     4.304300       3.721700
108  eq4j  eq0b  1200.0          inf        1      400  600.000000  4.297420e+01  8.678976e+00  1.229434e+01  3.437352e+00  3.067986e+01  5.821715e+00  2.242762e-07  2.461544e-07      32.0     5.656854       5.656854
109  eq4j  eq0b  1200.0          inf        2      600  900.000000  2.678363e+01  1.013071e+01  5.335161e+00  2.637218e+00  2.144847e+01  7.748716e+00  1.399256e-07  1.536132e-07      28.0     5.822300       5.183100
110  eq4j  eq0b  1200.0          inf        3      900         inf  1.393126e+01  9.634487e+00  2.310047e+00  1.789440e+00  1.162121e+01  8.040445e+00  9.999810e-13  1.096193e-12      15.0     4.324900       3.681300
111  eq4j  eq1b   400.0   600.000000        0      200  400.000000  1.444404e+03  1.694862e+02  1.050754e+03  1.403526e+02  3.908305e+02  4.120927e+01  2.819519e+00  2.939860e+00    1497.0    38.691084      38.691084
112  eq4j  eq1b   400.0   600.000000        1      400         inf  1.098438e+02  1.629046e+01  6.051738e+01  9.761275e+00  4.911267e+01  1.059769e+01  2.137809e-01  1.979625e-01     109.0    10.440307      10.440307
113  eq4j  eq1b   600.0   900.000000        0      200  400.000000  1.965949e+02  2.244370e+01  1.040905e+02  1.484814e+01  9.184756e+01  1.228863e+01  6.569394e-01  5.030908e-01     184.0    13.564660      13.564660
114  eq4j  eq1b   600.0   900.000000        1      400  600.000000  1.008995e+02  1.373086e+01  4.326164e+01  7.108894e+00  5.729963e+01  9.024654e+00  3.382117e-01  2.490476e-01     106.0    10.295630      10.295630
115  eq4j  eq1b   600.0   900.000000        2      600         inf  1.721167e+01  5.688431e+00  4.832808e+00  1.422286e+00  1.232101e+01  4.123899e+00  5.784885e-02  4.147470e-02      19.0     4.824700       4.180600
116  eq4j  eq1b   900.0  1200.000000        0      200  400.000000  5.380791e+01  6.877595e+00  2.514043e+01  4.309312e+00  2.866749e+01  4.592701e+00  1.348980e-07  1.390052e-07      60.0     7.745967       7.745967
117  eq4j  eq1b   900.0  1200.000000        1      400  600.000000  2.769442e+01  4.127140e+00  1.001075e+01  1.849477e+00  1.768367e+01  2.941031e+00  2.000247e-12  1.727473e-12      19.0     4.824700       4.180600
118  eq4j  eq1b   900.0  1200.000000        2      600  900.000000  1.228370e+01  4.593364e+00  2.921753e+00  9.732257e-01  9.361948e+00  3.437119e+00  2.000247e-12  1.727473e-12      11.0     3.819400       3.193600
119  eq4j  eq1b   900.0  1200.000000        3      900         inf  1.836064e+00  1.128682e+00  2.567722e-01  1.412478e-01  1.579292e+00  9.318974e-01  2.000247e-12  1.727473e-12       1.0     1.750500       0.632100
120  eq4j  eq1b  1200.0          inf        0      200  400.000000  5.185707e+00  1.303447e+00  1.951967e+00  4.722093e-01  3.233739e+00  1.068459e+00  1.000000e-12  1.097767e-12       7.0     3.300600       2.749600
121  eq4j  eq1b  1200.0          inf        1      400  600.000000  1.063951e+01  2.173082e+00  4.304115e+00  1.146844e+00  6.335390e+00  1.181935e+00  1.000000e-12  1.096174e-12      11.0     3.819400       3.193600
122  eq4j  eq1b  1200.0          inf        2      600  900.000000  4.800444e+00  1.779409e+00  1.213287e+00  5.349364e-01  3.587157e+00  1.298614e+00  1.000000e-12  1.095952e-12       7.0     3.300600       2.749600
123  eq4j  eq1b  1200.0          inf        3      900         inf  2.883545e+00  1.949910e+00  4.177309e-01  3.008293e-01  2.465814e+00  1.685973e+00  1.000000e-12  1.096602e-12       4.0     2.776400       1.664100
124  eq4j  eq2b   400.0   600.000000        0      200  400.000000  4.900490e+02  6.308240e+01  4.267447e+02  5.784555e+01  6.235642e+01  6.571523e+00  9.478493e-01  1.009232e+00     524.0    22.891046      22.891046
125  eq4j  eq2b   400.0   600.000000        1      400         inf  2.398033e+01  3.576775e+00  1.581210e+01  2.668281e+00  8.121877e+00  1.722040e+00  4.635064e-02  4.297811e-02      29.0     5.827500       5.175300
126  eq4j  eq2b   600.0   900.000000        0      200  400.000000  3.923870e+01  4.475503e+00  2.539062e+01  3.570642e+00  1.371650e+01  1.817766e+00  1.315793e-01  1.015941e-01      50.0     7.071068       7.071068
127  eq4j  eq2b   600.0   900.000000        1      400  600.000000  1.989569e+01  2.469462e+00  1.179175e+01  1.802137e+00  8.037626e+00  1.317892e+00  6.630875e-02  4.941529e-02      19.0     4.824700       4.180600
128  eq4j  eq2b   600.0   900.000000        2      600         inf  2.411515e+00  7.728595e-01  7.327253e-01  1.969882e-01  1.670777e+00  5.717634e-01  8.011928e-03  5.773049e-03       1.0     1.750500       0.632100
