     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg     bkg_err         bkgTtw   bkgTtw_err        bkgZinv  bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
46   eq3j  eq0b   600.0   900.000000        2      600         inf     239.766907    9.898041      60.083527     7.818642     179.683365    16.234721  3.983024e-06  4.190584e-06     246.0    15.684387      15.684387
47   eq3j  eq0b   900.0  1200.000000        0      200  400.000000     241.912704   11.798114      84.451885    10.885762     157.460817    18.848872  4.883608e-07  3.760341e-07     245.0    15.652476      15.652476
48   eq3j  eq0b   900.0  1200.000000        1      400  600.000000     159.065277    7.837713      43.715183     5.508487     115.350090    12.600672  3.235148e-07  2.440215e-07     164.0    12.806248      12.806248
49   eq3j  eq0b   900.0  1200.000000        2      600  900.000000     100.224937    6.315631      21.306886     3.788565      78.918051     9.413047  1.359225e-07  1.138225e-07     101.0    10.049876      10.049876
50   eq3j  eq0b   900.0  1200.000000        3      900         inf      24.252548    2.166573       5.499480     1.121567      18.753068     3.129629  1.999538e-12  1.495936e-12      19.0     4.824700       4.180600
51   eq3j  eq0b  1200.0          inf        0      200  400.000000      15.536255    1.753955       4.146203     0.716945      11.071028     1.782090  3.190235e-01  2.343963e-01      21.0     5.307900       4.708000
52   eq3j  eq0b  1200.0          inf        1      400  600.000000      38.650997    3.205551       9.823452     1.309475      28.060762     3.138125  7.667838e-01  5.643150e-01      28.0     5.822300       5.183100
53   eq3j  eq0b  1200.0          inf        2      600  900.000000      27.920086    2.492065       5.639778     0.847593      21.768570     2.455452  5.117379e-01  3.793497e-01      31.0     5.567764       5.567764
54   eq3j  eq0b  1200.0          inf        3      900         inf      18.666666    2.243203       2.418637     0.455320      15.936975     2.234070  3.110547e-01  2.301994e-01      17.0     4.808400       4.209500
55   eq3j  eq1b   200.0   400.000000        0      200         inf    2692.654297   52.594460    1844.591492   121.170626     819.557429   120.395539  2.850548e+01  2.346017e+01    2703.0    51.990384      51.990384
56   eq3j  eq1b   400.0   600.000000        0      200  400.000000    1269.646851   26.702885     700.089302    45.086260     565.314606    52.178923  4.242922e+00  3.810628e+00    1212.0    34.813790      34.813790
57   eq3j  eq1b   400.0   600.000000        1      400         inf     268.525696   10.518046     118.113148    11.892518     149.569809    17.467934  8.427299e-01  7.107338e-01     301.0    17.349352      17.349352
58   eq3j  eq1b   600.0   900.000000        0      200  400.000000     104.888565    6.023664      43.066919     5.672070      61.821651     8.866152  1.629131e-06  1.945110e-06     110.0    10.488088      10.488088
59   eq3j  eq1b   600.0   900.000000        1      400  600.000000      90.442413    5.223479      29.337179     2.991226      61.105228     7.022459  1.340266e-06  1.552257e-06      96.0     9.797959       9.797959
60   eq3j  eq1b   600.0   900.000000        2      600         inf      39.156494    2.725802       9.685491     1.283459      29.471002     4.076013  5.638038e-07  5.848047e-07      42.0     6.480741       6.480741
61   eq3j  eq1b   900.0  1200.000000        0      200  400.000000      41.235905    3.563615      20.328832     3.195091      20.907074     4.699533  2.000031e-12  1.494949e-12      39.0     6.244998       6.244998
62   eq3j  eq1b   900.0  1200.000000        1      400  600.000000      24.214993    2.012281       9.457912     1.370281      14.757080     3.032232  2.000098e-12  1.495199e-12      24.0     5.327800       4.675100
63   eq3j  eq1b   900.0  1200.000000        2      600  900.000000      15.862156    1.645640       3.915775     0.669285      11.946381     2.587358  1.999958e-12  1.495127e-12      10.0     3.806000       3.223600
64   eq3j  eq1b   900.0  1200.000000        3      900         inf       5.192882    1.161285       0.489695     0.116205       4.703187     1.403652  1.999913e-12  1.495132e-12       6.0     3.278300       2.176900
65   eq3j  eq1b  1200.0          inf        0      200  400.000000       2.744068    0.467311       1.025346     0.192854       1.671173     0.448854  4.754935e-02  3.507728e-02       3.0     2.301200       1.896400
66   eq3j  eq1b  1200.0          inf        1      400  600.000000       6.405844    1.031536       2.117510     0.336220       4.181802     0.996945  1.065324e-01  7.860410e-02       5.0     2.806400       2.249500
67   eq3j  eq1b  1200.0          inf        2      600  900.000000       4.657913    0.811323       1.083873     0.187372       3.501282     0.810399  7.275722e-02  5.367657e-02       7.0     3.300600       2.749600
68   eq3j  eq1b  1200.0          inf        3      900         inf       3.394665    0.678148       0.521369     0.110498       2.824276     0.678409  4.901987e-02  3.616425e-02       4.0     2.776400       1.664100
69   eq3j  eq2b   200.0   400.000000        0      200         inf     479.711853   14.348127     368.228081    30.624190     106.199772    15.834702  5.284014e+00  4.385228e+00     495.0    22.248595      22.248595
70   eq3j  eq2b   400.0   600.000000        0      200  400.000000     220.467987    7.638659     155.121111    10.980044      64.565172     5.996723  7.817134e-01  7.109751e-01     229.0    15.132746      15.132746
71   eq3j  eq2b   400.0   600.000000        1      400         inf      31.847820    1.444514      14.363950     1.565952      17.381867     2.172473  1.020025e-01  8.608314e-02      34.0     5.830952       5.830952
72   eq3j  eq2b   600.0   900.000000        0      200  400.000000       9.798676    0.666594       3.875789     0.557489       5.922887     0.853002  1.354236e-07  1.778456e-07      10.0     3.806000       3.223600
73   eq3j  eq2b   600.0   900.000000        1      400  600.000000      10.372683    0.678292       4.321024     0.534361       6.051658     0.733677  1.343775e-07  1.761468e-07       9.0     3.790500       2.665800
74   eq3j  eq2b   600.0   900.000000        2      600         inf       3.818103    0.272933       0.839879     0.138909       2.978224     0.402259  1.999908e-12  2.065966e-12       2.0     2.250400       1.264200
75   eq3j  eq2b   900.0  1200.000000        0      200  400.000000       3.702772    0.401323       1.973403     0.452636       1.729369     0.395478  2.000009e-12  1.495392e-12       4.0     2.776400       1.664100
76   eq3j  eq2b   900.0  1200.000000        1      400  600.000000       1.887562    0.197404       0.753677     0.176667       1.133885     0.234983  2.000017e-12  1.495040e-12       2.0     2.250400       1.264200
77   eq3j  eq2b   900.0  1200.000000        2      600  900.000000       1.369477    0.159378       0.382110     0.090175       0.987367     0.224370  1.999994e-12  1.495260e-12       2.0     2.250400       1.264200
78   eq3j  eq2b   900.0  1200.000000        3      900         inf       0.460450    0.105696       0.031645     0.010744       0.428805     0.128252  1.999979e-12  1.494688e-12       0.0     1.290400       0.000000
79   eq3j  eq2b  1200.0          inf        0      200  400.000000       0.263820    0.053727       0.120007     0.040361       0.140036     0.038474  3.776775e-03  2.784220e-03       1.0     1.750500       0.632100
80   eq3j  eq2b  1200.0          inf        1      400  600.000000       0.665584    0.122459       0.263971     0.082630       0.392163     0.095525  9.449254e-03  6.967800e-03       0.0     1.290400       0.000000
81   eq3j  eq2b  1200.0          inf        2      600  900.000000       0.458720    0.084839       0.125804     0.038722       0.326632     0.077765  6.284447e-03  4.640585e-03       0.0     1.290400       0.000000
82   eq3j  eq2b  1200.0          inf        3      900         inf       0.328319    0.063428       0.074087     0.024553       0.249967     0.060187  4.265415e-03  3.148735e-03       0.0     1.290400       0.000000
83   eq3j  eq3b   200.0   400.000000        0      200         inf      14.916277    2.306643      12.649582     3.258760       2.114911     0.292584  1.517841e-01  1.348416e-01      16.0     4.799100       3.666200
84   eq3j  eq3b   400.0   600.000000        0      200  400.000000       6.676889    1.089598       4.897898     1.229233       1.749939     0.168570  2.905192e-02  2.649769e-02      10.0     3.806000       3.223600
85   eq3j  eq3b   400.0   600.000000        1      400         inf       0.835252    0.088147       0.336844     0.093940       0.495506     0.071014  2.902197e-03  2.452141e-03       2.0     2.250400       1.264200
86   eq3j  eq3b   600.0          inf        0      200  400.000000       0.367258    0.058697       0.128837     0.045175       0.238421     0.037766  1.000000e-12  7.941214e-13       3.0     2.301200       1.896400
87   eq3j  eq3b   600.0          inf        1      400  600.000000       0.373936    0.060963       0.158092     0.054988       0.215845     0.028369  1.000000e-12  7.941214e-13       3.0     2.301200       1.896400
88   eq3j  eq3b   600.0          inf        2      600         inf       0.207804    0.027521       0.030856     0.010730       0.176948     0.024296  1.000000e-12  7.941214e-13       0.0     1.290400       0.000000
89   eq4j  eq0b   400.0   600.000000        0      200  400.000000    4328.795410   64.615464    2089.541504   114.120259    2230.082214   140.904712  9.171989e+00  8.665977e+00    4324.0    65.757129      65.757129
90   eq4j  eq0b   400.0   600.000000        1      400         inf     437.117828   16.633569     148.370350    18.904087     287.859688    28.253227  8.877833e-01  8.373506e-01     437.0    20.904545      20.904545
91   eq4j  eq0b   600.0   900.000000        0      200  400.000000     748.676025   19.489580     356.881542    30.194539     388.625675    36.586475  3.168780e+00  3.815620e+00     751.0    27.404379      27.404379
92   eq4j  eq0b   600.0   900.000000        1      400  600.000000     471.538971   16.421241     143.748344    13.881796     326.027153    26.510449  1.763478e+00  2.021442e+00     484.0    22.000000      22.000000
93   eq4j  eq0b   600.0   900.000000        2      600         inf     100.360252    6.045482      24.415848     3.748509      75.594349     8.529078  3.500549e-01  3.828184e-01     110.0    10.488088      10.488088
94   eq4j  eq0b   900.0  1200.000000        0      200  400.000000     182.937256    9.166546      87.587517    10.862715      95.349749    15.330915  8.187115e-07  7.912534e-07     186.0    13.638182      13.638182
95   eq4j  eq0b   900.0  1200.000000        1      400  600.000000     110.506119    5.701570      40.033742     5.205903      70.472374    10.465984  4.658854e-07  4.390455e-07     111.0    10.535654      10.535654
96   eq4j  eq0b   900.0  1200.000000        2      600  900.000000      60.352497    4.309353      13.235456     2.232761      47.117041     7.383701  1.546011e-07  1.720292e-07      66.0     8.124038       8.124038
97   eq4j  eq0b   900.0  1200.000000        3      900         inf       8.763395    1.084720       1.847994     0.401055       6.915401     1.517889  1.999990e-12  1.737531e-12      13.0     4.304300       3.721700
98   eq4j  eq0b  1200.0          inf        0      200  400.000000      16.370834    1.760714       6.444672     1.049895       9.926163     1.805672  1.245961e-07  1.704122e-07      13.0     4.304300       3.721700
99   eq4j  eq0b  1200.0          inf        1      400  600.000000      35.142075    2.723021       9.031931     1.171298      26.110142     2.670634  2.242760e-07  3.064189e-07      32.0     5.656854       5.656854
100  eq4j  eq0b  1200.0          inf        2      600  900.000000      25.418949    2.273778       4.248867     0.626298      21.170082     2.292928  1.399268e-07  1.907252e-07      28.0     5.822300       5.183100
