     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg     bkg_err         bkgTtw  bkgTtw_err        bkgZinv  bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
53   eq3j  eq0b  1200.0          inf        2      600  900.000000      36.125904    0.872236       8.678496    0.242971      26.922428     0.652807  5.249798e-01  5.249798e-01      31.0     5.567764       5.567764
54   eq3j  eq0b  1200.0          inf        3      900         inf      21.964548    0.517147       3.285859    0.107706      18.359510     0.392383  3.191794e-01  3.191794e-01      17.0     4.808400       4.209500
55   eq3j  eq1b   200.0   400.000000        0      200         inf    2242.583455   29.808344    1576.938183   13.297947     634.330595     6.579762  3.131468e+01  2.585360e+01    2703.0    51.990384      51.990384
56   eq3j  eq1b   400.0   600.000000        0      200  400.000000    1125.797379    8.270942     649.561857    6.625860     471.946994     3.016392  4.288529e+00  3.925283e+00    1212.0    34.813790      34.813790
57   eq3j  eq1b   400.0   600.000000        1      400         inf     222.356780    3.156598     102.881207    2.720536     118.629239     1.423229  8.463347e-01  7.329473e-01     301.0    17.349352      17.349352
58   eq3j  eq1b   600.0   900.000000        0      200  400.000000      94.625497    1.058749      38.354602    0.813789      56.270894     0.677272  1.629415e-06  1.512973e-06     110.0    10.488088      10.488088
59   eq3j  eq1b   600.0   900.000000        1      400  600.000000      77.949799    0.980275      25.619728    0.731681      52.330070     0.652367  1.340416e-06  1.219576e-06      96.0     9.797959       9.797959
60   eq3j  eq1b   600.0   900.000000        2      600         inf      32.742280    0.543341       7.851585    0.372198      24.890694     0.395838  5.638654e-07  4.884036e-07      42.0     6.480741       6.480741
61   eq3j  eq1b   900.0  1200.000000        0      200  400.000000      41.185716    0.638195      18.484370    0.436764      22.701346     0.465328  2.000000e-12  1.732051e-12      39.0     6.244998       6.244998
62   eq3j  eq1b   900.0  1200.000000        1      400  600.000000      23.883551    0.426382       7.952170    0.238721      15.931382     0.353290  2.000000e-12  1.732051e-12      24.0     5.327800       4.675100
63   eq3j  eq1b   900.0  1200.000000        2      600  900.000000      15.442693    0.333827       3.099867    0.157862      12.342826     0.294143  2.000000e-12  1.732051e-12      10.0     3.806000       3.223600
64   eq3j  eq1b   900.0  1200.000000        3      900         inf       4.358655    0.248150       0.354536    0.036477       4.004119     0.245455  2.000000e-12  1.732051e-12       6.0     3.278300       2.176900
65   eq3j  eq1b  1200.0          inf        0      200  400.000000       3.353426    0.132981       1.255035    0.053728       2.049595     0.111429  4.879533e-02  4.879533e-02       3.0     2.301200       1.896400
66   eq3j  eq1b  1200.0          inf        1      400  600.000000       7.548994    0.206861       2.486447    0.079847       4.953221     0.156408  1.093263e-01  1.093263e-01       5.0     2.806400       2.249500
67   eq3j  eq1b  1200.0          inf        2      600  900.000000       5.139857    0.145937       1.195486    0.045327       3.869707     0.116912  7.466412e-02  7.466412e-02       7.0     3.300600       2.749600
68   eq3j  eq1b  1200.0          inf        3      900         inf       3.461734    0.096870       0.517746    0.021376       2.893683     0.079977  5.030478e-02  5.030478e-02       4.0     2.776400       1.664100
69   eq3j  eq2b   200.0   400.000000        0      200         inf     418.169374    7.010011     332.361309    4.551368      79.993480     2.274292  5.814584e+00  4.822126e+00     495.0    22.248595      22.248595
70   eq3j  eq2b   400.0   600.000000        0      200  400.000000     208.314266    3.160497     154.438170    2.905903      53.085363     1.004016  7.907331e-01  7.324081e-01     229.0    15.132746      15.132746
71   eq3j  eq2b   400.0   600.000000        1      400         inf      26.965043    0.823815      13.206139    0.683692      13.656582     0.450943  1.023218e-01  8.880199e-02      34.0     5.830952       5.830952
72   eq3j  eq2b   600.0   900.000000        0      200  400.000000       9.114780    0.303498       3.854765    0.239193       5.260015     0.186809  1.354348e-07  1.354343e-07      10.0     3.806000       3.223600
73   eq3j  eq2b   600.0   900.000000        1      400  600.000000       9.321954    0.357702       4.216692    0.305461       5.105262     0.186130  1.343872e-07  1.343867e-07       9.0     3.790500       2.665800
74   eq3j  eq2b   600.0   900.000000        2      600         inf       3.246345    0.150359       0.824400    0.101951       2.421944     0.110516  2.000000e-12  1.732051e-12       2.0     2.250400       1.264200
75   eq3j  eq2b   900.0  1200.000000        0      200  400.000000       3.506252    0.154068       1.653481    0.106916       1.852771     0.110931  2.000000e-12  1.732051e-12       4.0     2.776400       1.664100
76   eq3j  eq2b   900.0  1200.000000        1      400  600.000000       1.813670    0.096271       0.598354    0.045966       1.215316     0.084589  2.000000e-12  1.732051e-12       2.0     2.250400       1.264200
77   eq3j  eq2b   900.0  1200.000000        2      600  900.000000       1.262026    0.078079       0.270597    0.038849       0.991429     0.067728  2.000000e-12  1.732051e-12       2.0     2.250400       1.264200
78   eq3j  eq2b   900.0  1200.000000        3      900         inf       0.376284    0.048393       0.021895    0.009259       0.354389     0.047499  2.000000e-12  1.732051e-12       0.0     1.290400       0.000000
79   eq3j  eq2b  1200.0          inf        0      200  400.000000       0.268434    0.029567       0.090296    0.008804       0.174270     0.027959  3.867712e-03  3.867712e-03       1.0     1.750500       0.632100
