     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg       bkg_err         bkgTtw    bkgTtw_err        bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
65   eq3j  eq1b  1200.0          inf        0      200  400.000000       3.353423      0.940246       1.255032      0.318779       2.049594      0.764295  4.879696e-02  4.334722e-02       3.0     2.301200       1.896400
66   eq3j  eq1b  1200.0          inf        1      400  600.000000       7.548990      1.569071       2.486441      0.661934       4.953219      1.006156  1.093300e-01  9.714177e-02       5.0     2.806400       2.249500
67   eq3j  eq1b  1200.0          inf        2      600  900.000000       5.139854      1.873631       1.195483      0.520011       3.869705      1.395610  7.466661e-02  6.634542e-02       7.0     3.300600       2.749600
68   eq3j  eq1b  1200.0          inf        3      900         inf       3.461733      2.393209       0.517744      0.405809       2.893682      2.024056  5.030646e-02  4.471842e-02       4.0     2.776400       1.664100
69   eq3j  eq2b   200.0   400.000000        0      200         inf     418.169403     79.012898     332.361298     59.471137      79.993499     11.873290  5.814600e+00  4.219320e+00     495.0    22.248595      22.248595
70   eq3j  eq2b   400.0   600.000000        0      200  400.000000     208.314270     38.882722     154.438166     30.173279      53.085405      8.680372  7.906931e-01  7.163631e-01     229.0    15.132746      15.132746
71   eq3j  eq2b   400.0   600.000000        1      400         inf      26.965042      5.155391      13.206140      2.620959      13.656596      3.088584  1.023069e-01  9.725033e-02      34.0     5.830952       5.830952
72   eq3j  eq2b   600.0   900.000000        0      200  400.000000       9.114791      1.838485       3.854785      0.879529       5.260005      1.206636  1.354242e-07  1.262021e-07      10.0     3.806000       3.223600
73   eq3j  eq2b   600.0   900.000000        1      400  600.000000       9.321969      1.881735       4.216715      0.899842       5.105254      1.071509  1.343768e-07  1.253991e-07       9.0     3.790500       2.665800
74   eq3j  eq2b   600.0   900.000000        2      600         inf       3.246341      1.237849       0.824399      0.260450       2.421941      0.909103  1.999922e-12  1.593611e-12       2.0     2.250400       1.264200
75   eq3j  eq2b   900.0  1200.000000        0      200  400.000000       3.506240      0.652386       1.653467      0.366887       1.852772      0.414242  2.000000e-12  1.747170e-12       4.0     2.776400       1.664100
76   eq3j  eq2b   900.0  1200.000000        1      400  600.000000       1.813660      0.315822       0.598344      0.134431       1.215315      0.197957  2.000000e-12  1.746568e-12       2.0     2.250400       1.264200
77   eq3j  eq2b   900.0  1200.000000        2      600  900.000000       1.262023      0.472163       0.270594      0.097925       0.991428      0.364697  2.000000e-12  1.745449e-12       2.0     2.250400       1.264200
78   eq3j  eq2b   900.0  1200.000000        3      900         inf       0.376278      0.217427       0.021894      0.014582       0.354384      0.194671  2.000000e-12  1.747317e-12       0.0     1.290400       0.000000
79   eq3j  eq2b  1200.0          inf        0      200  400.000000       0.268440      0.078061       0.090297      0.024281       0.174267      0.065046  3.875309e-03  3.446068e-03       1.0     1.750500       0.632100
80   eq3j  eq2b  1200.0          inf        1      400  600.000000       0.655308      0.136750       0.197472      0.052715       0.448138      0.093355  9.698530e-03  8.613478e-03       0.0     1.290400       0.000000
81   eq3j  eq2b  1200.0          inf        2      600  900.000000       0.442040      0.160844       0.084587      0.036264       0.351004      0.127402  6.448913e-03  5.731084e-03       0.0     1.290400       0.000000
82   eq3j  eq2b  1200.0          inf        3      900         inf       0.300612      0.211481       0.045944      0.034724       0.250291      0.179770  4.377248e-03  3.890408e-03       0.0     1.290400       0.000000
83   eq3j  eq3b   200.0   400.000000        0      200         inf      12.109401      2.489255      10.277100      2.030808       1.663500      0.270042  1.688000e-01  1.257330e-01      16.0     4.799100       3.666200
84   eq3j  eq3b   400.0   600.000000        0      200  400.000000       7.945548      1.575763       6.480740      1.321553       1.435418      0.250234  2.938994e-02  2.665273e-02      10.0     3.806000       3.223600
85   eq3j  eq3b   400.0   600.000000        1      400         inf       0.761352      0.151605       0.363260      0.083247       0.395182      0.095715  2.910056e-03  2.786089e-03       2.0     2.250400       1.264200
86   eq3j  eq3b   600.0          inf        0      200  400.000000       0.358031      0.078083       0.149670      0.034592       0.208361      0.055247  1.000000e-12  9.944816e-13       3.0     2.301200       1.896400
