     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg       bkg_err         bkgTtw    bkgTtw_err        bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
54   eq3j  eq0b  1200.0          inf        3      900         inf      21.964535      8.173042       3.285861      1.496444      18.359503      7.049277  3.191721e-01  2.759500e-01      17.0     4.808400       4.209500
55   eq3j  eq1b   200.0   400.000000        0      200         inf    2242.583496    431.873361    1576.938246    288.471449     634.330600     98.500946  3.131460e+01  2.622833e+01    2703.0    51.990384      51.990384
56   eq3j  eq1b   400.0   600.000000        0      200  400.000000    1125.797363    211.576511     649.561874    128.049424     471.946953     81.916407  4.288563e+00  3.307263e+00    1212.0    34.813790      34.813790
57   eq3j  eq1b   400.0   600.000000        1      400         inf     222.356766     46.262324     102.881210     21.449358     118.629227     27.480873  8.463370e-01  5.779007e-01     301.0    17.349352      17.349352
58   eq3j  eq1b   600.0   900.000000        0      200  400.000000      94.625496     20.058625      38.354594      9.572061      56.270907     12.553986  1.629169e-06  2.060281e-06     110.0    10.488088      10.488088
59   eq3j  eq1b   600.0   900.000000        1      400  600.000000      77.949806     15.707211      25.619723      5.738154      52.330088      9.988969  1.340225e-06  1.649819e-06      96.0     9.797959       9.797959
60   eq3j  eq1b   600.0   900.000000        2      600         inf      32.742290      8.042269       7.851585      1.822955      24.890703      6.158030  5.638069e-07  6.373771e-07      42.0     6.480741       6.480741
61   eq3j  eq1b   900.0  1200.000000        0      200  400.000000      41.185764      8.311875      18.484407      4.298570      22.701356      5.014180  2.000000e-12  1.462161e-12      39.0     6.244998       6.244998
62   eq3j  eq1b   900.0  1200.000000        1      400  600.000000      23.883574      4.466172       7.952184      1.775347      15.931389      2.739076  2.000000e-12  1.462785e-12      24.0     5.327800       4.675100
63   eq3j  eq1b   900.0  1200.000000        2      600  900.000000      15.442705      3.740234       3.099873      0.847065      12.342833      3.042453  2.000000e-12  1.464262e-12      10.0     3.806000       3.223600
64   eq3j  eq1b   900.0  1200.000000        3      900         inf       4.358659      1.584904       0.354536      0.141594       4.004123      1.521617  2.000000e-12  1.464842e-12       6.0     3.278300       2.176900
65   eq3j  eq1b  1200.0          inf        0      200  400.000000       3.353423      0.932065       1.255032      0.395335       2.049594      0.688440  4.879696e-02  4.219295e-02       3.0     2.301200       1.896400
66   eq3j  eq1b  1200.0          inf        1      400  600.000000       7.548990      1.878091       2.486441      0.745599       4.953219      1.213401  1.093300e-01  9.452115e-02       5.0     2.806400       2.249500
