njet,bjet,ht_low,ht_high,mht_low,mht_high,bkg,bkg_err,data
eq4j,eq1b,1200.0,inf,600,900.0,4.800431,0.127092,7.0
eq4j,eq1b,1200.0,inf,900,inf,2.883537,0.083289,4.0
eq4j,eq2b,400.0,600.0,200,400.0,490.048921,5.062004,524.0
eq4j,eq2b,400.0,600.0,400,inf,23.980329,0.970944,29.0
eq4j,eq2b,600.0,900.0,200,400.0,39.23866,0.879611,50.0
eq4j,eq2b,600.0,900.0,400,600.0,19.895662,0.624735,19.0
eq4j,eq2b,600.0,900.0,600,inf,2.411512,0.139273,1.0
eq4j,eq2b,900.0,1200.0,200,400.0,8.714734,0.286163,10.0
eq4j,eq2b,900.0,1200.0,400,600.0,4.142674,0.189225,7.0
eq4j,eq2b,900.0,1200.0,600,900.0,1.70593,0.104411,0.0
eq4j,eq2b,900.0,1200.0,900,inf,0.290843,0.047146,1.0
eq4j,eq2b,1200.0,inf,200,400.0,0.725336,0.056249,1.0
eq4j,eq2b,1200.0,inf,400,600.0,1.549631,0.070066,0.0
eq4j,eq2b,1200.0,inf,600,900.0,0.519072,0.036959,0.0
eq4j,eq2b,1200.0,inf,900,inf,0.382641,0.026529,1.0
eq4j,eq3b,400.0,600.0,200,400.0,36.833094,0.581857,35.0
eq4j,eq3b,400.0,600.0,400,inf,1.575744,0.099892,1.0
eq4j,eq3b,600.0,900.0,200,400.0,2.454896,0.103813,6.0
eq4j,eq3b,600.0,900.0,400,600.0,1.155308,0.061289,0.0
eq4j,eq3b,600.0,900.0,600,inf,0.153705,0.020238,0.0
eq4j,eq3b,900.0,inf,200,400.0,0.655771,0.034199,0.0
eq4j,eq3b,900.0,inf,400,600.0,0.374311,0.021876,0.0
eq4j,eq3b,900.0,inf,600,900.0,0.13879,0.013879,0.0
eq4j,eq3b,900.0,inf,900,inf,0.03055,0.003118,0.0
eq5j,eq0b,400.0,600.0,200,400.0,1249.956549,164.145437,1132.0
eq5j,eq0b,400.0,600.0,400,inf,73.971683,10.605696,59.0
eq5j,eq0b,600.0,900.0,200,400.0,561.433219,19.343934,435.0
eq5j,eq0b,600.0,900.0,400,600.0,197.52453,6.764264,201.0
eq5j,eq0b,600.0,900.0,600,inf,25.897576,1.136881,17.0
eq5j,eq0b,900.0,1200.0,200,400.0,149.937825,2.472222,124.0
eq5j,eq0b,900.0,1200.0,400,600.0,68.143013,1.468456,59.0
eq5j,eq0b,900.0,1200.0,600,inf,30.715898,0.838299,28.0
eq5j,eq0b,1200.0,inf,200,400.0,18.11143,0.615993,7.0
eq5j,eq0b,1200.0,inf,400,600.0,23.076538,0.720414,16.0
eq5j,eq0b,1200.0,inf,600,900.0,13.246287,0.439374,7.0
eq5j,eq0b,1200.0,inf,900,inf,6.249516,0.196973,6.0
eq5j,eq1b,400.0,600.0,200,400.0,608.64857,79.913148,591.0
eq5j,eq1b,400.0,600.0,400,inf,22.022829,3.243736,22.0
eq5j,eq1b,600.0,900.0,200,400.0,194.071121,6.999473,198.0
eq5j,eq1b,600.0,900.0,400,600.0,55.237118,2.110414,50.0
eq5j,eq1b,600.0,900.0,600,inf,5.915683,0.295085,11.0
eq5j,eq1b,900.0,1200.0,200,400.0,40.984835,0.71435,33.0
eq5j,eq1b,900.0,1200.0,400,600.0,16.925863,0.416786,15.0
eq5j,eq1b,900.0,1200.0,600,inf,6.953127,0.232699,9.0
eq5j,eq1b,1200.0,inf,200,400.0,4.526441,0.137469,4.0
eq5j,eq1b,1200.0,inf,400,600.0,6.088777,0.181554,3.0
eq5j,eq1b,1200.0,inf,600,900.0,2.801186,0.09862,5.0
eq5j,eq1b,1200.0,inf,900,inf,1.639725,0.064926,2.0
eq5j,eq2b,400.0,600.0,200,400.0,273.943793,36.041813,284.0
eq5j,eq2b,400.0,600.0,400,inf,4.821022,0.717127,10.0
eq5j,eq2b,600.0,900.0,200,400.0,67.476764,2.699392,63.0
eq5j,eq2b,600.0,900.0,400,600.0,16.520371,0.757514,16.0
eq5j,eq2b,600.0,900.0,600,inf,1.337016,0.12861,0.0
eq5j,eq2b,900.0,1200.0,200,400.0,10.474471,0.322472,5.0
eq5j,eq2b,900.0,1200.0,400,600.0,3.517455,0.165399,5.0
eq5j,eq2b,900.0,1200.0,600,inf,1.53103,0.10964,1.0
eq5j,eq2b,1200.0,inf,200,400.0,0.95572,0.058126,0.0
eq5j,eq2b,1200.0,inf,400,600.0,1.229662,0.073531,2.0
eq5j,eq2b,1200.0,inf,600,900.0,0.445033,0.038244,1.0
eq5j,eq2b,1200.0,inf,900,inf,0.251823,0.018684,1.0
eq5j,eq3b,400.0,600.0,200,400.0,27.972644,3.720043,25.0
eq5j,eq3b,400.0,600.0,400,inf,0.33302,0.055719,1.0
eq5j,eq3b,600.0,900.0,200,400.0,7.47575,0.355099,7.0
eq5j,eq3b,600.0,900.0,400,600.0,1.54489,0.048755,3.0
eq5j,eq3b,600.0,900.0,600,inf,0.10658,0.022919,0.0
eq5j,eq3b,900.0,inf,200,400.0,1.056626,0.039102,0.0
eq5j,eq3b,900.0,inf,400,600.0,0.438283,0.023805,0.0
eq5j,eq3b,900.0,inf,600,inf,0.198247,0.018081,0.0
eq5j,ge4b,400.0,inf,200,400.0,1.776378,0.274346,2.0
eq5j,ge4b,400.0,inf,400,inf,0.142075,0.015862,1.0
ge2a,eq0b,200.0,400.0,200,inf,101411.372847,397.421114,116868.0
ge2a,eq0b,400.0,600.0,200,400.0,2909.43181,119.973587,2932.0
ge2a,eq0b,400.0,600.0,400,inf,2582.239939,99.601226,2800.0
ge2a,eq0b,600.0,900.0,200,400.0,22.731991,1.146428,31.0
ge2a,eq0b,600.0,900.0,400,600.0,63.797211,1.894343,75.0
ge2a,eq0b,600.0,900.0,600,inf,198.872904,4.658291,211.0
ge2a,eq0b,900.0,inf,200,900.0,31.777835,0.761168,28.0
ge2a,eq0b,900.0,inf,900,inf,50.309553,0.847642,54.0
ge2a,eq1b,200.0,400.0,200,inf,13333.642514,57.675961,16307.0
ge2a,eq1b,400.0,600.0,200,400.0,969.090422,39.722876,1042.0
ge2a,eq1b,400.0,600.0,400,inf,275.768532,10.827214,310.0
ge2a,eq1b,600.0,900.0,200,400.0,13.717393,0.800017,8.0
ge2a,eq1b,600.0,900.0,400,600.0,11.387591,0.512346,12.0
ge2a,eq1b,600.0,900.0,600,inf,21.456894,0.580675,26.0
ge2a,eq1b,900.0,inf,200,900.0,3.928647,0.164094,5.0
ge2a,eq1b,900.0,inf,900,inf,6.322501,0.196168,7.0
ge2a,eq2b,200.0,400.0,200,inf,1856.507501,14.097619,2200.0
ge2a,eq2b,400.0,600.0,200,400.0,373.857229,15.408684,410.0
ge2a,eq2b,400.0,600.0,400,inf,23.876279,1.165992,35.0
ge2a,eq2b,600.0,900.0,200,400.0,5.887494,0.365534,4.0
