njet,btag,htlow,hthigh,mhtlow,mhthigh,bkg,bkgErr,data
eq1j,eq0b,200,250.0,130,inf,12300.0,1040.0,13094
eq1j,eq0b,250,300.0,130,inf,4170.0,424.0,4130
eq1j,eq0b,300,350.0,130,inf,1470.0,143.0,1477
eq1j,eq0b,350,400.0,130,inf,560.0,108.0,663
eq1j,eq0b,400,500.0,130,inf,463.0,75.0,461
eq1j,eq0b,500,600.0,130,inf,146.0,28.8,118
eq1j,eq0b,600,inf,130,inf,60.6,27.0,50
eq1j,eq1b,200,250.0,130,inf,505.0,67.7,475
eq1j,eq1b,250,300.0,130,inf,170.0,24.0,151
eq1j,eq1b,300,350.0,130,inf,61.3,9.43,57
eq1j,eq1b,350,400.0,130,inf,21.3,5.11,25
eq1j,eq1b,400,500.0,130,inf,21.0,4.46,24
eq1j,eq1b,500,inf,130,inf,4.75,1.19,6
eq2a,eq0b,200,250.0,130,175.0,315.0,47.1,357
eq2a,eq0b,200,250.0,175,225.0,4180.0,348.0,4308
eq2a,eq0b,200,250.0,225,inf,1190.0,105.0,1123
eq2a,eq0b,250,300.0,130,225.0,48.7,10.4,60
eq2a,eq0b,250,300.0,225,275.0,1230.0,148.0,1188
eq2a,eq0b,250,300.0,275,inf,388.0,50.1,337
eq2a,eq0b,300,350.0,130,275.0,12.1,2.66,11
eq2a,eq0b,300,350.0,275,325.0,434.0,46.3,430
eq2a,eq0b,300,350.0,325,inf,156.0,18.4,143
eq2a,eq0b,350,400.0,130,325.0,3.83,1.39,2
eq2a,eq0b,350,400.0,325,375.0,158.0,27.1,174
eq2a,eq0b,350,400.0,375,inf,62.3,11.4,56
eq2a,eq0b,400,500.0,130,375.0,0.779,0.389,1
eq2a,eq0b,400,500.0,375,425.0,68.3,11.5,77
eq2a,eq0b,400,500.0,425,475.0,60.4,10.6,50
eq2a,eq0b,400,500.0,475,inf,14.9,2.86,11
eq2a,eq0b,500,600.0,130,525.0,15.2,6.64,12
eq2a,eq0b,500,600.0,525,575.0,16.5,5.68,11
eq2a,eq0b,500,600.0,575,inf,4.66,1.86,3
eq2a,eq0b,600,inf,130,600.0,0.329,0.37,0
eq2a,eq0b,600,inf,600,650.0,4.99,2.84,5
eq2a,eq0b,600,inf,650,700.0,3.11,1.91,2
eq2a,eq0b,600,inf,700,750.0,2.21,1.65,2
eq2a,eq0b,600,inf,750,800.0,1.8,1.35,1
eq2a,eq0b,600,inf,800,inf,6.57,3.42,6
eq2a,eq1b,200,250.0,130,175.0,36.6,7.34,41
eq2a,eq1b,200,250.0,175,225.0,400.0,45.0,407
eq2a,eq1b,200,250.0,225,inf,88.0,11.2,88
eq2a,eq1b,250,300.0,130,225.0,6.39,2.66,7
eq2a,eq1b,250,300.0,225,275.0,117.0,17.8,114
eq2a,eq1b,250,300.0,275,inf,35.0,6.74,31
eq2a,eq1b,300,350.0,130,275.0,1.15,0.868,0
eq2a,eq1b,300,350.0,275,325.0,36.3,5.4,41
eq2a,eq1b,300,350.0,325,inf,11.8,2.39,10
eq2a,eq1b,350,400.0,130,375.0,15.8,5.03,16
eq2a,eq1b,350,400.0,375,inf,4.73,3.95,2
eq2a,eq1b,400,500.0,130,425.0,5.07,3.15,4
eq2a,eq1b,400,500.0,425,475.0,6.64,2.89,2
eq2a,eq1b,400,500.0,475,inf,1.21,0.762,1
eq2a,eq1b,500,inf,130,500.0,0.155,0.324,2
eq2a,eq1b,500,inf,500,550.0,0.999,0.478,1
eq2a,eq1b,500,inf,550,600.0,1.43,0.488,0
eq2a,eq1b,500,inf,600,650.0,0.477,0.176,0
eq2a,eq1b,500,inf,650,700.0,0.265,0.15,0
eq2a,eq1b,500,inf,700,750.0,0.201,0.131,1
eq2a,eq1b,500,inf,750,800.0,0.284,0.203,0
eq2a,eq1b,500,inf,800,inf,0.49,0.456,0
eq2a,eq2b,200,250.0,130,175.0,1.88,1.17,3
eq2a,eq2b,200,250.0,175,225.0,21.4,2.94,25
eq2a,eq2b,200,250.0,225,inf,5.36,1.32,3
eq2a,eq2b,250,300.0,130,275.0,5.71,1.48,7
eq2a,eq2b,250,300.0,275,inf,1.28,1.01,3
eq2a,eq2b,300,350.0,130,325.0,2.71,1.67,2
eq2a,eq2b,300,350.0,325,inf,3.79,1.63,1
eq2a,eq2b,350,400.0,130,inf,1.95,0.446,1
eq2a,eq2b,400,inf,130,inf,0.781,0.162,0
eq2j,eq0b,200,250.0,130,175.0,220.0,61.2,248
eq2j,eq0b,200,250.0,175,225.0,655.0,137.0,688
eq2j,eq0b,200,250.0,225,inf,228.0,49.8,231
eq2j,eq0b,250,300.0,130,175.0,67.0,15.0,74
eq2j,eq0b,250,300.0,175,225.0,355.0,67.8,348
eq2j,eq0b,250,300.0,225,275.0,595.0,111.0,612
eq2j,eq0b,250,300.0,275,inf,139.0,27.2,121
eq2j,eq0b,300,350.0,130,175.0,54.9,9.94,59
eq2j,eq0b,300,350.0,175,225.0,159.0,21.6,147
eq2j,eq0b,300,350.0,225,275.0,187.0,24.9,209
eq2j,eq0b,300,350.0,275,325.0,293.0,39.5,283
eq2j,eq0b,300,350.0,325,inf,62.4,9.68,62
eq2j,eq0b,350,400.0,130,175.0,37.5,8.25,29
eq2j,eq0b,350,400.0,175,225.0,56.6,8.75,63
eq2j,eq0b,350,400.0,225,275.0,62.6,9.01,65
eq2j,eq0b,350,400.0,275,325.0,83.3,11.5,80
eq2j,eq0b,350,400.0,325,375.0,144.0,19.3,173
eq2j,eq0b,350,400.0,375,inf,33.8,5.48,32
eq2j,eq0b,400,500.0,130,175.0,30.0,5.54,19
eq2j,eq0b,400,500.0,175,225.0,43.9,6.71,39
eq2j,eq0b,400,500.0,225,275.0,44.2,6.22,42
eq2j,eq0b,400,500.0,275,325.0,44.2,6.7,41
eq2j,eq0b,400,500.0,325,375.0,51.4,6.88,47
eq2j,eq0b,400,500.0,375,425.0,81.5,11.2,83
eq2j,eq0b,400,500.0,425,475.0,51.8,7.22,57
eq2j,eq0b,400,500.0,475,inf,8.88,1.45,7
eq2j,eq0b,500,600.0,130,175.0,2.26,0.686,2
eq2j,eq0b,500,600.0,175,225.0,9.04,2.05,11
eq2j,eq0b,500,600.0,225,275.0,11.3,2.53,15
eq2j,eq0b,500,600.0,275,325.0,11.2,2.54,13
eq2j,eq0b,500,600.0,325,375.0,12.2,2.66,9
eq2j,eq0b,500,600.0,375,425.0,11.7,2.65,15
eq2j,eq0b,500,600.0,425,475.0,13.1,2.77,12
eq2j,eq0b,500,600.0,475,525.0,25.3,5.07,25
eq2j,eq0b,500,600.0,525,575.0,18.5,3.9,14
eq2j,eq0b,500,600.0,575,inf,3.07,0.71,3
eq2j,eq0b,600,800.0,130,225.0,1.9,0.444,2
eq2j,eq0b,600,800.0,225,275.0,3.38,0.673,4
eq2j,eq0b,600,800.0,275,325.0,3.96,0.758,3
eq2j,eq0b,600,800.0,325,375.0,4.04,0.79,8
eq2j,eq0b,600,800.0,375,425.0,3.5,0.655,3
eq2j,eq0b,600,800.0,425,475.0,3.06,0.607,3
eq2j,eq0b,600,800.0,475,525.0,3.27,0.647,2
eq2j,eq0b,600,800.0,525,575.0,3.84,0.723,5
eq2j,eq0b,600,800.0,575,625.0,8.06,1.45,12
eq2j,eq0b,600,800.0,625,675.0,6.93,1.24,11
eq2j,eq0b,600,800.0,675,725.0,4.2,0.827,2
eq2j,eq0b,600,800.0,725,775.0,1.81,0.385,3
eq2j,eq0b,600,800.0,775,inf,0.525,0.151,0
eq2j,eq0b,800,inf,130,250.0,2.68,0.7,6
eq2j,eq0b,800,inf,250,300.0,6.29,1.47,6
eq2j,eq0b,800,inf,300,350.0,6.64,1.47,8
eq2j,eq0b,800,inf,350,400.0,6.47,1.46,4
eq2j,eq0b,800,inf,400,450.0,5.8,1.28,4
eq2j,eq0b,800,inf,450,500.0,4.66,1.01,5
eq2j,eq0b,800,inf,500,550.0,3.33,0.804,2
eq2j,eq0b,800,inf,550,600.0,3.38,0.709,3
eq2j,eq0b,800,inf,600,650.0,2.99,0.68,4
eq2j,eq0b,800,inf,650,700.0,2.41,0.579,3
eq2j,eq0b,800,inf,700,750.0,1.72,0.395,2
eq2j,eq0b,800,inf,750,800.0,2.01,0.494,1
eq2j,eq0b,800,inf,800,inf,9.6,2.2,9
eq2j,eq1b,200,250.0,130,175.0,23.3,10.7,32
eq2j,eq1b,200,250.0,175,225.0,69.5,15.5,87
eq2j,eq1b,200,250.0,225,inf,19.9,5.96,18
eq2j,eq1b,250,300.0,130,175.0,3.27,2.33,5
eq2j,eq1b,250,300.0,175,225.0,27.3,6.62,20
eq2j,eq1b,250,300.0,225,275.0,50.7,9.68,75
eq2j,eq1b,250,300.0,275,inf,9.71,2.73,15
eq2j,eq1b,300,350.0,130,175.0,2.48,1.03,3
eq2j,eq1b,300,350.0,175,225.0,8.97,2.14,17
eq2j,eq1b,300,350.0,225,275.0,13.2,2.51,26
eq2j,eq1b,300,350.0,275,325.0,23.4,3.93,25
eq2j,eq1b,300,350.0,325,inf,5.21,1.22,5
eq2j,eq1b,350,400.0,130,175.0,1.96,0.788,0
eq2j,eq1b,350,400.0,175,225.0,4.33,0.963,6
eq2j,eq1b,350,400.0,225,275.0,5.14,1.17,6
eq2j,eq1b,350,400.0,275,325.0,7.04,1.69,13
eq2j,eq1b,350,400.0,325,375.0,9.81,2.02,12
eq2j,eq1b,350,400.0,375,inf,3.32,0.887,3
eq2j,eq1b,400,500.0,130,175.0,1.55,0.743,4
eq2j,eq1b,400,500.0,175,225.0,3.42,1.06,6
eq2j,eq1b,400,500.0,225,275.0,3.07,0.809,3
eq2j,eq1b,400,500.0,275,325.0,3.47,0.92,6
eq2j,eq1b,400,500.0,325,375.0,5.54,1.25,3
eq2j,eq1b,400,500.0,375,425.0,8.4,1.69,13
eq2j,eq1b,400,500.0,425,475.0,5.09,1.18,4
eq2j,eq1b,400,500.0,475,inf,0.608,0.242,0
eq2j,eq1b,500,600.0,130,225.0,0.434,0.368,0
eq2j,eq1b,500,600.0,225,275.0,0.9,0.474,0
eq2j,eq1b,500,600.0,275,325.0,1.28,0.531,1
eq2j,eq1b,500,600.0,325,375.0,0.712,0.314,1
eq2j,eq1b,500,600.0,375,425.0,0.968,0.409,1
eq2j,eq1b,500,600.0,425,475.0,0.982,0.367,0
eq2j,eq1b,500,600.0,475,525.0,3.56,1.08,2
eq2j,eq1b,500,600.0,525,575.0,2.01,0.846,0
eq2j,eq1b,500,600.0,575,inf,0.985,0.62,0
eq2j,eq1b,600,800.0,130,250.0,0.367,0.211,0
eq2j,eq1b,600,800.0,250,300.0,0.387,0.162,0
eq2j,eq1b,600,800.0,300,350.0,0.442,0.162,0
eq2j,eq1b,600,800.0,350,400.0,0.187,0.0907,0
eq2j,eq1b,600,800.0,400,450.0,0.322,0.116,0
eq2j,eq1b,600,800.0,450,500.0,0.424,0.143,1
eq2j,eq1b,600,800.0,500,550.0,0.294,0.0939,2
eq2j,eq1b,600,800.0,550,600.0,0.688,0.211,1
eq2j,eq1b,600,800.0,600,650.0,0.76,0.213,0
eq2j,eq1b,600,800.0,650,700.0,0.42,0.15,0
eq2j,eq1b,600,800.0,700,750.0,0.534,0.185,0
eq2j,eq1b,600,800.0,750,inf,0.108,0.0614,0
eq2j,eq1b,800,inf,130,250.0,0.219,0.149,0
eq2j,eq1b,800,inf,250,300.0,0.517,0.219,0
eq2j,eq1b,800,inf,300,350.0,0.497,0.206,0
eq2j,eq1b,800,inf,350,400.0,0.479,0.165,0
eq2j,eq1b,800,inf,400,450.0,0.299,0.119,0
eq2j,eq1b,800,inf,450,500.0,0.352,0.122,1
eq2j,eq1b,800,inf,500,550.0,0.252,0.0946,1
eq2j,eq1b,800,inf,550,600.0,0.214,0.0827,0
eq2j,eq1b,800,inf,600,650.0,0.201,0.0766,0
eq2j,eq1b,800,inf,650,700.0,0.273,0.11,0
eq2j,eq1b,800,inf,700,750.0,0.239,0.102,0
eq2j,eq1b,800,inf,750,800.0,0.137,0.068,0
eq2j,eq1b,800,inf,800,inf,0.711,0.323,0
eq2j,eq2b,200,250.0,130,175.0,1.2,1.2,3
eq2j,eq2b,200,250.0,175,225.0,3.21,1.17,4
eq2j,eq2b,200,250.0,225,inf,1.17,0.829,1
eq2j,eq2b,250,300.0,130,225.0,1.01,1.06,2
eq2j,eq2b,250,300.0,225,275.0,1.86,0.906,4
eq2j,eq2b,250,300.0,275,inf,0.652,0.541,0
eq2j,eq2b,300,350.0,130,250.0,1.99,3.07,1
eq2j,eq2b,300,350.0,250,300.0,3.71,2.22,1
eq2j,eq2b,300,350.0,300,inf,1.38,1.48,1
eq2j,eq2b,350,400.0,130,inf,1.07,0.205,5
eq2j,eq2b,400,500.0,130,inf,1.31,0.279,3
eq2j,eq2b,500,600.0,130,425.0,0.224,0.934,0
eq2j,eq2b,500,600.0,425,550.0,0.984,0.773,0
eq2j,eq2b,500,600.0,550,inf,0.336,0.735,0
eq2j,eq2b,600,inf,130,inf,0.269,0.0935,0
eq3a,eq0b,200,250.0,130,175.0,499.0,72.0,532
eq3a,eq0b,200,250.0,175,225.0,983.0,109.0,946
eq3a,eq0b,200,250.0,225,inf,123.0,18.2,121
eq3a,eq0b,250,300.0,130,175.0,179.0,27.3,187
eq3a,eq0b,250,300.0,175,225.0,708.0,87.9,822
eq3a,eq0b,250,300.0,225,275.0,545.0,68.9,543
eq3a,eq0b,250,300.0,275,inf,45.4,6.69,57
eq3a,eq0b,300,350.0,130,175.0,63.8,13.7,82
eq3a,eq0b,300,350.0,175,225.0,231.0,27.8,222
eq3a,eq0b,300,350.0,225,275.0,254.0,29.5,253
eq3a,eq0b,300,350.0,275,325.0,187.0,23.9,191
eq3a,eq0b,300,350.0,325,inf,20.8,3.54,29
eq3a,eq0b,350,400.0,130,175.0,6.96,2.41,8
eq3a,eq0b,350,400.0,175,225.0,29.8,6.23,34
eq3a,eq0b,350,400.0,225,275.0,53.9,10.1,47
eq3a,eq0b,350,400.0,275,325.0,70.1,12.8,76
eq3a,eq0b,350,400.0,325,375.0,81.0,15.3,67
eq3a,eq0b,350,400.0,375,inf,9.84,2.59,7
eq3a,eq0b,400,500.0,130,225.0,0.892,0.476,1
eq3a,eq0b,400,500.0,225,275.0,3.51,0.982,5
eq3a,eq0b,400,500.0,275,325.0,12.7,2.41,7
eq3a,eq0b,400,500.0,325,375.0,29.1,5.33,23
eq3a,eq0b,400,500.0,375,425.0,44.1,7.48,38
eq3a,eq0b,400,500.0,425,475.0,19.1,3.67,20
eq3a,eq0b,400,500.0,475,inf,1.9,0.611,1
eq3a,eq0b,500,600.0,130,425.0,0.458,0.346,2
eq3a,eq0b,500,600.0,425,475.0,3.67,1.09,3
eq3a,eq0b,500,600.0,475,525.0,10.4,2.36,8
eq3a,eq0b,500,600.0,525,575.0,4.46,1.33,2
eq3a,eq0b,500,600.0,575,inf,0.712,0.275,0
eq3a,eq0b,600,inf,130,550.0,0.209,1.45,0
eq3a,eq0b,600,inf,550,600.0,1.1,2.43,2
eq3a,eq0b,600,inf,600,650.0,1.6,2.17,1
eq3a,eq0b,600,inf,650,700.0,1.27,2.23,2
eq3a,eq0b,600,inf,700,750.0,1.38,2.2,1
eq3a,eq0b,600,inf,750,800.0,0.819,2.42,1
eq3a,eq0b,600,inf,800,inf,2.88,3.03,2
eq3a,eq1b,200,250.0,130,175.0,129.0,23.8,138
eq3a,eq1b,200,250.0,175,225.0,180.0,24.2,187
eq3a,eq1b,200,250.0,225,inf,17.8,3.41,15
eq3a,eq1b,250,300.0,130,175.0,47.4,10.5,32
eq3a,eq1b,250,300.0,175,225.0,180.0,28.1,159
eq3a,eq1b,250,300.0,225,275.0,109.0,17.3,101
eq3a,eq1b,250,300.0,275,inf,9.48,2.23,7
eq3a,eq1b,300,350.0,130,175.0,20.4,6.48,25
eq3a,eq1b,300,350.0,175,225.0,51.9,8.22,49
eq3a,eq1b,300,350.0,225,275.0,42.3,6.66,54
eq3a,eq1b,300,350.0,275,325.0,27.5,5.51,22
eq3a,eq1b,300,350.0,325,inf,1.7,0.636,2
eq3a,eq1b,350,400.0,130,175.0,0.713,0.374,2
eq3a,eq1b,350,400.0,175,225.0,9.12,2.27,13
eq3a,eq1b,350,400.0,225,275.0,11.4,2.98,15
eq3a,eq1b,350,400.0,275,325.0,8.94,2.15,16
eq3a,eq1b,350,400.0,325,375.0,11.0,2.96,10
eq3a,eq1b,350,400.0,375,inf,0.625,0.313,3
eq3a,eq1b,400,500.0,130,275.0,1.18,0.975,1
eq3a,eq1b,400,500.0,275,325.0,2.02,0.659,1
eq3a,eq1b,400,500.0,325,375.0,3.48,0.977,6
eq3a,eq1b,400,500.0,375,425.0,4.74,1.17,4
eq3a,eq1b,400,500.0,425,475.0,2.77,0.916,3
eq3a,eq1b,400,500.0,475,inf,0.427,0.264,0
eq3a,eq1b,500,600.0,130,500.0,1.3,1.08,0
eq3a,eq1b,500,600.0,500,550.0,0.75,0.628,0
eq3a,eq1b,500,600.0,550,inf,0.263,0.345,1
eq3a,eq1b,600,inf,130,625.0,0.252,0.521,1
eq3a,eq1b,600,inf,625,675.0,0.217,0.478,0
eq3a,eq1b,600,inf,675,750.0,0.26,0.699,0
eq3a,eq1b,600,inf,750,800.0,0.124,0.577,0
eq3a,eq1b,600,inf,800,inf,0.288,0.567,0
eq3a,eq2b,200,250.0,130,175.0,29.9,9.62,28
eq3a,eq2b,200,250.0,175,225.0,26.0,9.31,23
eq3a,eq2b,200,250.0,225,inf,1.26,0.563,1
eq3a,eq2b,250,300.0,130,150.0,0.759,0.497,0
eq3a,eq2b,250,300.0,150,200.0,32.7,6.06,29
eq3a,eq2b,250,300.0,200,250.0,23.0,4.44,30
eq3a,eq2b,250,300.0,250,inf,3.44,1.05,3
eq3a,eq2b,300,350.0,130,150.0,0.914,1.19,0
eq3a,eq2b,300,350.0,150,200.0,14.9,4.09,10
eq3a,eq2b,300,350.0,200,250.0,9.11,2.39,10
eq3a,eq2b,300,350.0,250,300.0,5.13,2.13,8
eq3a,eq2b,300,350.0,300,inf,1.51,0.889,1
eq3a,eq2b,350,400.0,130,200.0,1.85,1.65,3
eq3a,eq2b,350,400.0,200,250.0,3.73,1.2,4
eq3a,eq2b,350,400.0,250,300.0,2.21,1.04,4
eq3a,eq2b,350,400.0,300,350.0,1.29,0.647,0
eq3a,eq2b,350,400.0,350,inf,1.16,0.822,1
eq3a,eq2b,400,500.0,130,375.0,1.11,0.532,1
eq3a,eq2b,400,500.0,375,425.0,0.361,0.252,0
eq3a,eq2b,400,500.0,425,inf,0.38,0.34,0
eq3a,eq2b,500,inf,130,inf,0.446,0.108,0
eq3a,ge3b,200,250.0,130,inf,0.87,0.185,3
eq3a,ge3b,250,300.0,130,inf,1.83,0.435,1
eq3a,ge3b,300,inf,130,inf,0.688,0.202,1
eq3j,eq0b,200,250.0,130,inf,0.911,0.387,4
eq3j,eq0b,250,300.0,130,175.0,1.83,1.03,3
eq3j,eq0b,250,300.0,175,225.0,107.0,22.3,107
eq3j,eq0b,250,300.0,225,275.0,100.0,20.6,76
eq3j,eq0b,250,300.0,275,inf,16.5,4.35,19
eq3j,eq0b,300,350.0,130,175.0,84.7,18.3,82
eq3j,eq0b,300,350.0,175,225.0,211.0,29.6,202
eq3j,eq0b,300,350.0,225,275.0,203.0,28.1,197
eq3j,eq0b,300,350.0,275,325.0,128.0,19.6,104
eq3j,eq0b,300,350.0,325,inf,13.8,2.71,7
eq3j,eq0b,350,400.0,130,175.0,83.7,18.8,94
eq3j,eq0b,350,400.0,175,225.0,145.0,23.6,153
eq3j,eq0b,350,400.0,225,275.0,137.0,22.0,169
eq3j,eq0b,350,400.0,275,325.0,96.0,14.6,97
eq3j,eq0b,350,400.0,325,375.0,64.0,11.0,58
eq3j,eq0b,350,400.0,375,inf,9.4,2.17,6
eq3j,eq0b,400,500.0,130,175.0,59.6,9.84,57
eq3j,eq0b,400,500.0,175,225.0,122.0,15.7,123
eq3j,eq0b,400,500.0,225,275.0,137.0,18.0,131
eq3j,eq0b,400,500.0,275,325.0,112.0,14.6,135
eq3j,eq0b,400,500.0,325,375.0,89.1,11.7,93
eq3j,eq0b,400,500.0,375,425.0,63.9,8.57,66
eq3j,eq0b,400,500.0,425,475.0,28.6,4.38,16
eq3j,eq0b,400,500.0,475,inf,1.55,0.356,3
eq3j,eq0b,500,600.0,130,175.0,3.84,1.02,6
eq3j,eq0b,500,600.0,175,225.0,25.9,5.91,26
eq3j,eq0b,500,600.0,225,275.0,32.6,7.0,46
eq3j,eq0b,500,600.0,275,325.0,34.1,7.49,40
eq3j,eq0b,500,600.0,325,375.0,32.0,6.97,23
eq3j,eq0b,500,600.0,375,425.0,28.9,6.22,20
eq3j,eq0b,500,600.0,425,475.0,25.4,5.57,30
eq3j,eq0b,500,600.0,475,525.0,21.4,4.93,15
eq3j,eq0b,500,600.0,525,575.0,8.71,2.1,8
eq3j,eq0b,500,600.0,575,inf,0.917,0.324,1
eq3j,eq0b,600,800.0,130,225.0,4.0,0.862,1
eq3j,eq0b,600,800.0,225,275.0,10.6,2.07,10
eq3j,eq0b,600,800.0,275,325.0,13.2,2.49,13
eq3j,eq0b,600,800.0,325,375.0,12.7,2.46,12
eq3j,eq0b,600,800.0,375,425.0,11.8,2.09,11
eq3j,eq0b,600,800.0,425,475.0,10.5,2.0,11
eq3j,eq0b,600,800.0,475,525.0,9.79,1.72,17
eq3j,eq0b,600,800.0,525,575.0,9.69,1.74,9
eq3j,eq0b,600,800.0,575,625.0,9.06,1.74,8
eq3j,eq0b,600,800.0,625,675.0,6.23,1.19,3
eq3j,eq0b,600,800.0,675,725.0,3.29,0.628,2
eq3j,eq0b,600,800.0,725,775.0,1.27,0.306,0
eq3j,eq0b,600,800.0,775,inf,0.157,0.0723,0
eq3j,eq0b,800,inf,130,200.0,0.0786,0.041,1
eq3j,eq0b,800,inf,200,250.0,4.46,1.15,3
eq3j,eq0b,800,inf,250,300.0,9.47,2.36,7
eq3j,eq0b,800,inf,300,350.0,9.74,2.33,11
eq3j,eq0b,800,inf,350,400.0,8.7,2.21,13
eq3j,eq0b,800,inf,400,450.0,7.62,1.85,10
eq3j,eq0b,800,inf,450,500.0,6.43,1.63,1
eq3j,eq0b,800,inf,500,550.0,5.72,1.46,6
eq3j,eq0b,800,inf,550,600.0,4.76,1.19,5
eq3j,eq0b,800,inf,600,650.0,3.87,1.0,8
eq3j,eq0b,800,inf,650,700.0,3.45,0.926,4
eq3j,eq0b,800,inf,700,750.0,2.79,0.767,3
eq3j,eq0b,800,inf,750,800.0,2.67,0.725,2
eq3j,eq0b,800,inf,800,inf,8.27,2.17,5
eq3j,eq1b,200,250.0,130,inf,0.504,0.212,0
eq3j,eq1b,250,300.0,130,175.0,0.758,0.507,2
eq3j,eq1b,250,300.0,175,225.0,24.3,5.58,26
eq3j,eq1b,250,300.0,225,275.0,20.2,4.85,17
eq3j,eq1b,250,300.0,275,inf,1.93,0.799,1
eq3j,eq1b,300,350.0,130,175.0,12.5,4.83,16
eq3j,eq1b,300,350.0,175,225.0,34.0,6.14,32
eq3j,eq1b,300,350.0,225,275.0,35.2,6.45,33
eq3j,eq1b,300,350.0,275,325.0,23.9,5.73,31
eq3j,eq1b,300,350.0,325,inf,2.21,0.848,2
eq3j,eq1b,350,400.0,130,175.0,18.0,6.55,18
eq3j,eq1b,350,400.0,175,225.0,32.3,7.16,24
eq3j,eq1b,350,400.0,225,275.0,32.8,7.47,39
eq3j,eq1b,350,400.0,275,325.0,23.2,5.98,21
eq3j,eq1b,350,400.0,325,375.0,15.7,4.42,12
eq3j,eq1b,350,400.0,375,inf,1.04,0.585,0
eq3j,eq1b,400,500.0,130,175.0,12.3,3.31,11
eq3j,eq1b,400,500.0,175,225.0,29.9,5.3,19
eq3j,eq1b,400,500.0,225,275.0,28.5,4.78,24
eq3j,eq1b,400,500.0,275,325.0,21.3,3.61,16
eq3j,eq1b,400,500.0,325,375.0,15.3,2.71,11
eq3j,eq1b,400,500.0,375,425.0,10.4,2.2,7
eq3j,eq1b,400,500.0,425,475.0,5.25,1.27,5
eq3j,eq1b,400,500.0,475,inf,0.875,0.443,0
eq3j,eq1b,500,600.0,130,200.0,2.28,0.944,5
eq3j,eq1b,500,600.0,200,250.0,5.8,1.56,10
eq3j,eq1b,500,600.0,250,300.0,6.33,1.67,4
eq3j,eq1b,500,600.0,300,350.0,4.64,1.3,3
eq3j,eq1b,500,600.0,350,400.0,4.23,1.08,3
